Date,AVO,CDZI,CWT,FPI,ZC=F
2024-06-17,10.270000457763672,3.0399999618530273,46.8249626159668,10.43855094909668,443.75
2024-06-18,9.979999542236328,2.9600000381469727,47.408660888671875,10.429628372192383,450.0
2024-06-20,9.9399995803833,2.950000047683716,47.57685089111328,10.411786079406738,439.75
2024-06-21,9.920000076293945,3.009999990463257,47.51749038696289,10.331489562988281,435.0
2024-06-24,9.920000076293945,3.069999933242798,48.576072692871094,10.411786079406738,433.5
2024-06-25,9.829999923706055,3.0899999141693115,47.63621520996094,10.358253479003906,425.5
2024-06-26,9.720000267028809,3.0899999141693115,47.42844772338867,10.197660446166992,420.0
2024-06-27,9.739999771118164,3.0999999046325684,47.82418441772461,10.188738822937012,413.75
2024-06-28,9.880000114440918,3.0899999141693115,47.97258377075195,10.286880493164062,397.25
2024-07-01,9.800000190734863,3.059999942779541,47.85386276245117,10.098541259765625,398.25
2024-07-02,9.960000038146973,3.069999933242798,47.80439376831055,10.044730186462402,402.0
2024-07-03,9.869999885559082,3.0799999237060547,47.31962585449219,10.116477966308594,403.5
2024-07-05,9.760000228881836,3.130000114440918,48.437564849853516,10.035761833190918,411.25
2024-07-08,9.729999542236328,3.1600000858306885,47.843971252441406,10.08060359954834,395.75
2024-07-09,9.680000305175781,3.119999885559082,48.09130096435547,10.044730186462402,400.25
2024-07-10,9.569999694824219,3.1500000953674316,48.93223190307617,10.08957290649414,403.25
2024-07-11,9.920000076293945,3.309999942779541,50.4953727722168,10.41243839263916,406.75
2024-07-12,10.15999984741211,3.569999933242798,51.52427673339844,10.32275390625,400.0
2024-07-15,10.359999656677246,3.5,51.0988655090332,10.4662504196167,390.5
2024-07-16,10.760000228881836,3.7799999713897705,52.088191986083984,10.502123832702637,395.75
2024-07-17,10.979999542236328,3.700000047683716,52.28606033325195,10.53799819946289,398.0
2024-07-18,10.960000038146973,3.619999885559082,51.60342025756836,10.394502639770508,391.25
2024-07-19,10.800000190734863,3.6700000762939453,51.227474212646484,10.268942832946777,390.5
2024-07-22,11.270000457763672,3.680000066757202,51.17801284790039,10.394502639770508,400.25
2024-07-23,11.15999984741211,3.819999933242798,51.08897018432617,10.32275390625,402.5
2024-07-24,10.960000038146973,3.680000066757202,51.761714935302734,10.179258346557617,403.75
2024-07-25,11.149999618530273,3.359999895095825,52.28606033325195,9.479714393615723,406.0
2024-07-26,11.260000228881836,3.369999885559082,52.355308532714844,9.381060600280762,394.5
2024-07-29,11.119999885559082,3.4200000762939453,51.949684143066406,9.210658073425293,396.25
2024-07-30,11.229999542236328,3.4800000190734863,52.75104522705078,9.363122940063477,388.75
2024-07-31,11.239999771118164,3.7200000286102295,52.889549255371094,9.524557113647461,382.75
2024-08-01,11.029999732971191,3.5299999713897705,53.30506896972656,9.219627380371094,382.0
